,workclass,marital-status,occupation,relationship,race,gender,native-country,age,educational-num,capital-gain,capital-loss,hours-per-week,target
18898,4.0,4.0,11.0,1.0,4.0,1.0,39.0,62,9,0,0,40,0
9399,4.0,4.0,12.0,1.0,4.0,1.0,39.0,28,10,0,0,40,0
22587,4.0,2.0,10.0,0.0,4.0,1.0,39.0,35,14,0,1887,40,1
13954,4.0,4.0,12.0,1.0,4.0,1.0,39.0,23,10,0,0,50,0
37018,4.0,0.0,8.0,4.0,4.0,0.0,26.0,37,2,0,0,35,0
17391,4.0,3.0,12.0,4.0,2.0,0.0,39.0,37,11,0,0,32,0
14705,4.0,2.0,14.0,0.0,4.0,1.0,39.0,34,9,0,0,50,0
27046,4.0,4.0,8.0,3.0,4.0,1.0,39.0,22,5,0,0,50,0
2216,4.0,2.0,3.0,0.0,4.0,1.0,39.0,32,9,0,0,50,0
29963,4.0,2.0,3.0,0.0,4.0,1.0,39.0,49,8,0,0,40,1
22726,6.0,0.0,8.0,4.0,4.0,1.0,39.0,57,7,4650,0,50,0
7967,4.0,2.0,10.0,0.0,4.0,1.0,0.0,28,13,0,0,40,0
7901,4.0,2.0,3.0,0.0,4.0,1.0,39.0,50,12,0,0,45,0
5385,7.0,0.0,4.0,4.0,4.0,0.0,39.0,45,9,0,0,38,1
29408,4.0,2.0,7.0,0.0,4.0,1.0,26.0,43,9,0,0,40,0
34803,0.0,2.0,0.0,0.0,2.0,1.0,39.0,38,9,0,0,40,0
11184,4.0,4.0,8.0,1.0,4.0,0.0,39.0,24,7,0,0,20,0
31826,4.0,2.0,13.0,0.0,4.0,1.0,39.0,52,11,5013,0,40,0
24250,4.0,5.0,13.0,4.0,4.0,0.0,39.0,40,12,1471,0,32,0
10557,4.0,4.0,12.0,4.0,2.0,0.0,39.0,31,9,0,0,58,0
8201,4.0,2.0,4.0,0.0,4.0,1.0,0.0,45,13,0,0,40,1
33569,4.0,0.0,4.0,1.0,4.0,1.0,39.0,49,11,0,0,45,1
22340,4.0,4.0,4.0,1.0,4.0,0.0,39.0,52,10,0,0,50,0
7592,4.0,4.0,8.0,3.0,4.0,0.0,39.0,24,9,0,0,30,0
1287,4.0,0.0,7.0,4.0,4.0,0.0,39.0,44,13,0,0,56,0
17983,4.0,4.0,12.0,3.0,4.0,0.0,39.0,18,10,0,0,15,0
29262,4.0,4.0,8.0,1.0,4.0,0.0,39.0,22,11,0,0,30,0
23724,7.0,2.0,14.0,0.0,4.0,1.0,39.0,60,10,0,0,40,0
6600,1.0,4.0,10.0,3.0,4.0,1.0,39.0,22,9,0,0,35,0
20364,4.0,4.0,8.0,1.0,2.0,1.0,39.0,22,9,0,0,80,0
35379,4.0,2.0,10.0,0.0,4.0,1.0,39.0,45,14,0,0,55,1
33211,4.0,2.0,11.0,0.0,4.0,1.0,39.0,25,9,0,0,70,0
20850,6.0,4.0,12.0,3.0,4.0,1.0,39.0,41,10,0,0,40,0
23783,4.0,4.0,8.0,1.0,4.0,0.0,39.0,27,9,0,0,40,0
2729,4.0,4.0,3.0,1.0,4.0,1.0,39.0,21,10,0,0,50,0
22929,5.0,2.0,4.0,0.0,4.0,1.0,12.0,53,11,0,0,40,1
29652,4.0,2.0,4.0,5.0,4.0,0.0,39.0,38,9,7688,0,40,1
10897,4.0,2.0,13.0,0.0,4.0,1.0,39.0,56,11,0,0,40,1
25533,6.0,2.0,12.0,0.0,4.0,1.0,39.0,36,9,0,0,30,0
24791,5.0,2.0,12.0,0.0,4.0,1.0,39.0,28,14,5178,0,40,1
5366,4.0,4.0,8.0,1.0,4.0,0.0,39.0,26,10,0,0,30,0
27878,4.0,2.0,10.0,0.0,4.0,1.0,39.0,29,11,0,0,40,0
24153,4.0,4.0,8.0,3.0,4.0,1.0,39.0,20,10,0,0,35,0
34994,4.0,2.0,4.0,0.0,4.0,1.0,39.0,43,11,3103,0,48,1
34890,4.0,4.0,8.0,3.0,4.0,1.0,39.0,17,6,0,0,20,0
33799,4.0,2.0,3.0,0.0,4.0,1.0,39.0,29,9,0,0,48,0
22103,4.0,2.0,12.0,0.0,4.0,1.0,39.0,37,9,0,0,50,1
1026,4.0,4.0,12.0,1.0,2.0,1.0,0.0,24,12,0,0,40,0
32435,4.0,2.0,3.0,0.0,4.0,1.0,39.0,58,10,0,0,40,1
20877,0.0,4.0,0.0,3.0,4.0,1.0,39.0,18,9,0,0,30,0
9225,4.0,2.0,1.0,0.0,4.0,1.0,39.0,42,13,0,0,40,1
11062,0.0,4.0,0.0,3.0,4.0,0.0,0.0,20,10,0,0,40,0
30384,7.0,4.0,10.0,1.0,4.0,0.0,39.0,23,13,0,0,32,0
32428,4.0,2.0,4.0,0.0,4.0,1.0,39.0,48,10,0,0,40,0
19260,4.0,2.0,10.0,0.0,4.0,1.0,39.0,44,15,15024,0,80,1
35227,6.0,4.0,12.0,1.0,4.0,0.0,39.0,50,12,0,1408,5,0
16755,4.0,4.0,7.0,4.0,4.0,1.0,39.0,35,9,6497,0,65,0
5236,4.0,2.0,10.0,0.0,4.0,1.0,39.0,25,13,0,0,40,0
7947,4.0,6.0,14.0,1.0,2.0,0.0,39.0,55,6,0,0,35,0
16497,2.0,6.0,8.0,4.0,4.0,0.0,39.0,57,9,0,0,30,0
20645,4.0,4.0,8.0,1.0,4.0,0.0,39.0,30,13,0,0,40,0
20099,4.0,4.0,6.0,3.0,4.0,1.0,39.0,19,9,0,0,30,0
28429,4.0,2.0,3.0,0.0,4.0,1.0,39.0,41,9,0,1848,40,1
5217,4.0,2.0,3.0,0.0,4.0,1.0,39.0,59,9,0,0,40,1
13572,4.0,2.0,1.0,0.0,4.0,1.0,39.0,33,13,0,1902,45,1
18723,4.0,6.0,8.0,1.0,4.0,0.0,39.0,36,9,0,0,40,0
38695,6.0,0.0,12.0,4.0,4.0,1.0,39.0,48,10,0,0,65,1
15932,4.0,2.0,10.0,0.0,4.0,1.0,39.0,61,13,0,0,30,0
22698,4.0,2.0,3.0,0.0,2.0,1.0,39.0,43,10,5178,0,40,1
28399,4.0,2.0,1.0,5.0,4.0,0.0,39.0,50,9,5178,0,40,1
4516,7.0,0.0,4.0,1.0,4.0,0.0,39.0,49,15,0,0,40,0
32609,4.0,4.0,8.0,2.0,4.0,1.0,39.0,24,9,0,0,25,0
6629,4.0,4.0,1.0,1.0,3.0,0.0,39.0,20,10,0,0,35,0
36752,4.0,2.0,3.0,0.0,4.0,1.0,39.0,34,9,0,0,35,1
33731,4.0,4.0,8.0,2.0,4.0,0.0,39.0,19,10,0,0,35,0
25689,4.0,2.0,12.0,0.0,4.0,1.0,39.0,44,13,0,0,50,1
24905,4.0,4.0,12.0,1.0,4.0,1.0,39.0,24,13,0,0,40,0
6904,2.0,2.0,1.0,5.0,4.0,0.0,39.0,69,6,0,0,17,0
4658,4.0,2.0,14.0,0.0,4.0,1.0,39.0,45,10,0,0,40,0
3936,4.0,4.0,14.0,1.0,4.0,1.0,39.0,26,10,0,0,40,0
9905,4.0,5.0,8.0,4.0,4.0,0.0,26.0,37,3,0,0,40,0
36952,4.0,2.0,3.0,0.0,4.0,1.0,39.0,26,10,0,0,40,1
32438,4.0,4.0,12.0,3.0,4.0,1.0,39.0,24,5,0,0,48,0
3335,4.0,2.0,1.0,5.0,4.0,0.0,39.0,26,9,0,0,52,1
12553,0.0,0.0,0.0,4.0,2.0,0.0,39.0,38,4,0,0,30,0
21626,4.0,2.0,3.0,0.0,4.0,1.0,39.0,40,9,0,0,40,0
25936,4.0,2.0,4.0,0.0,4.0,1.0,39.0,40,13,0,0,45,1
4113,0.0,2.0,0.0,0.0,4.0,1.0,39.0,39,8,0,0,40,0
16245,4.0,3.0,7.0,4.0,1.0,0.0,35.0,45,7,0,0,40,0
30543,4.0,0.0,11.0,4.0,4.0,0.0,39.0,37,9,0,0,40,0
36268,5.0,2.0,4.0,0.0,4.0,1.0,39.0,66,13,10605,0,40,1
8343,0.0,4.0,0.0,3.0,4.0,1.0,11.0,19,9,0,0,44,0
34875,4.0,4.0,8.0,1.0,4.0,0.0,39.0,23,8,0,0,30,0
15495,0.0,2.0,0.0,0.0,4.0,1.0,39.0,27,13,0,0,30,0
38434,4.0,0.0,12.0,1.0,4.0,1.0,20.0,44,14,0,0,24,0
36098,4.0,4.0,8.0,1.0,2.0,0.0,39.0,28,11,0,0,48,0
21403,4.0,2.0,13.0,0.0,4.0,1.0,39.0,27,10,0,0,65,0
22171,4.0,2.0,10.0,0.0,4.0,1.0,39.0,46,14,0,0,41,0
35061,4.0,2.0,3.0,0.0,4.0,1.0,39.0,38,9,0,1740,48,0
3393,5.0,2.0,7.0,0.0,4.0,1.0,0.0,60,11,0,2415,70,1
8550,4.0,4.0,8.0,2.0,0.0,1.0,26.0,28,6,0,0,40,0
21936,2.0,4.0,1.0,4.0,2.0,0.0,39.0,40,9,0,0,35,0
14681,4.0,2.0,1.0,0.0,4.0,1.0,39.0,52,11,0,0,40,0
14109,4.0,0.0,10.0,4.0,4.0,1.0,2.0,54,13,0,0,40,1
6671,4.0,4.0,8.0,3.0,4.0,0.0,39.0,39,9,0,0,38,0
30502,2.0,2.0,11.0,0.0,4.0,1.0,39.0,51,10,0,0,40,1
16037,4.0,4.0,13.0,1.0,2.0,0.0,39.0,32,10,0,0,40,0
34086,4.0,0.0,14.0,1.0,4.0,1.0,39.0,30,9,0,0,40,0
35991,7.0,4.0,10.0,1.0,4.0,1.0,39.0,43,14,0,0,45,0
38301,4.0,4.0,4.0,1.0,4.0,0.0,39.0,28,13,0,0,60,0
2880,4.0,0.0,7.0,1.0,4.0,1.0,39.0,36,9,0,0,56,0
33267,2.0,4.0,10.0,1.0,4.0,1.0,39.0,28,14,0,0,55,0
13000,4.0,5.0,6.0,3.0,4.0,1.0,33.0,26,9,0,0,40,0
34512,4.0,2.0,14.0,0.0,4.0,1.0,39.0,44,13,0,0,55,0
29414,6.0,4.0,12.0,3.0,4.0,1.0,39.0,21,5,0,0,30,0
6609,4.0,4.0,8.0,3.0,4.0,0.0,39.0,17,8,0,0,16,0
12678,4.0,4.0,8.0,2.0,4.0,0.0,39.0,21,9,1055,0,35,0
25325,4.0,4.0,7.0,1.0,4.0,1.0,39.0,27,8,0,0,45,0
2208,4.0,2.0,7.0,0.0,4.0,1.0,39.0,37,9,0,0,46,0
19878,4.0,4.0,8.0,3.0,1.0,1.0,39.0,19,11,0,0,16,0
4514,4.0,4.0,1.0,3.0,4.0,0.0,39.0,19,9,0,0,40,0
32085,4.0,4.0,4.0,1.0,4.0,0.0,39.0,26,10,0,0,40,0
28783,4.0,2.0,3.0,0.0,4.0,1.0,39.0,33,10,0,0,50,1
16352,4.0,4.0,8.0,3.0,4.0,0.0,39.0,18,8,0,0,12,0
25716,4.0,2.0,3.0,0.0,4.0,1.0,39.0,57,9,0,0,50,1
1389,4.0,2.0,14.0,0.0,4.0,1.0,41.0,43,6,0,0,40,0
17525,4.0,2.0,1.0,5.0,4.0,0.0,39.0,20,9,0,0,20,0
30706,4.0,2.0,7.0,0.0,4.0,1.0,39.0,36,9,7298,0,40,1
25179,4.0,4.0,3.0,1.0,4.0,1.0,39.0,34,9,0,0,55,0
26858,3.0,4.0,0.0,3.0,4.0,0.0,39.0,18,7,0,0,10,0
38127,5.0,2.0,10.0,0.0,4.0,1.0,39.0,62,16,15024,0,45,1
12825,6.0,2.0,10.0,0.0,4.0,1.0,39.0,42,10,0,0,40,0
14986,2.0,4.0,6.0,2.0,4.0,1.0,39.0,19,7,0,0,35,0
3268,4.0,2.0,7.0,0.0,4.0,1.0,39.0,51,9,0,0,45,0
9817,4.0,1.0,12.0,5.0,4.0,0.0,39.0,27,13,0,0,40,0
29847,6.0,2.0,7.0,5.0,4.0,0.0,39.0,47,9,0,0,20,1
799,4.0,2.0,3.0,0.0,4.0,1.0,39.0,35,4,0,0,40,0
5138,4.0,2.0,6.0,0.0,4.0,1.0,39.0,35,9,0,0,40,0
24209,4.0,5.0,3.0,1.0,4.0,1.0,39.0,51,9,0,0,60,0
21997,4.0,2.0,10.0,0.0,4.0,1.0,39.0,29,15,7298,0,48,1
23677,7.0,2.0,4.0,0.0,4.0,1.0,39.0,49,16,0,0,50,1
11662,4.0,0.0,4.0,4.0,4.0,0.0,39.0,43,9,0,0,40,1
2689,7.0,2.0,11.0,0.0,4.0,1.0,39.0,36,9,0,0,40,0
32560,4.0,2.0,1.0,0.0,4.0,1.0,39.0,38,9,0,0,40,1
10256,4.0,2.0,8.0,0.0,4.0,1.0,26.0,40,3,0,0,40,0
9070,4.0,0.0,13.0,4.0,4.0,0.0,39.0,37,11,0,0,52,0
22416,6.0,2.0,12.0,0.0,4.0,1.0,39.0,60,9,0,0,50,0
25667,6.0,2.0,12.0,0.0,4.0,1.0,39.0,38,12,0,0,60,0
37264,4.0,4.0,12.0,3.0,4.0,0.0,39.0,20,10,0,0,30,0
11397,4.0,0.0,3.0,4.0,4.0,1.0,39.0,42,10,0,0,30,0
35077,7.0,3.0,1.0,4.0,1.0,0.0,30.0,34,10,0,0,38,0
11105,4.0,2.0,12.0,0.0,4.0,1.0,39.0,39,13,0,0,30,1
14105,4.0,2.0,4.0,0.0,4.0,1.0,39.0,61,9,0,0,50,1
6656,0.0,4.0,0.0,1.0,4.0,1.0,39.0,73,6,0,0,12,0
18943,0.0,3.0,0.0,4.0,2.0,0.0,14.0,29,9,0,0,42,0
23533,4.0,2.0,10.0,0.0,4.0,1.0,39.0,35,10,0,0,40,1
3271,4.0,2.0,10.0,3.0,4.0,0.0,39.0,55,9,0,0,40,0
10526,4.0,2.0,12.0,0.0,4.0,1.0,39.0,35,13,0,0,40,1
23001,4.0,2.0,10.0,0.0,4.0,1.0,39.0,48,14,0,0,40,1
33360,4.0,2.0,14.0,0.0,3.0,1.0,6.0,35,9,0,0,40,0
32336,4.0,3.0,6.0,1.0,3.0,1.0,6.0,53,8,0,0,56,0
4440,4.0,2.0,12.0,0.0,4.0,1.0,39.0,38,9,0,0,75,1
10991,4.0,4.0,13.0,1.0,4.0,0.0,39.0,25,12,0,0,45,0
21084,4.0,0.0,8.0,1.0,4.0,0.0,39.0,24,10,0,0,36,0
12265,4.0,4.0,8.0,4.0,2.0,0.0,14.0,42,9,0,0,28,0
22681,4.0,2.0,3.0,0.0,2.0,1.0,39.0,46,11,0,0,40,1
22793,4.0,2.0,4.0,0.0,4.0,1.0,39.0,27,13,0,1485,50,1
16782,4.0,0.0,14.0,1.0,4.0,1.0,39.0,53,9,0,0,40,0
26916,7.0,4.0,8.0,3.0,4.0,0.0,39.0,29,10,0,0,40,0
1102,5.0,4.0,8.0,4.0,1.0,1.0,40.0,33,9,0,0,40,0
4382,4.0,4.0,8.0,1.0,4.0,0.0,39.0,19,9,0,0,50,0
15979,4.0,2.0,3.0,0.0,4.0,1.0,39.0,43,11,0,0,50,1
2831,6.0,4.0,3.0,1.0,4.0,1.0,39.0,27,9,0,2258,50,0
38858,7.0,4.0,14.0,1.0,2.0,1.0,39.0,46,9,0,0,40,0
26211,4.0,4.0,10.0,1.0,4.0,0.0,39.0,40,14,3325,0,40,0
1090,1.0,0.0,1.0,4.0,2.0,0.0,39.0,42,9,0,0,40,0
36130,4.0,4.0,12.0,1.0,4.0,1.0,39.0,23,9,0,0,40,0
11271,4.0,0.0,13.0,1.0,4.0,0.0,39.0,46,10,0,0,38,0
39020,4.0,0.0,7.0,4.0,4.0,1.0,39.0,48,10,0,0,40,0
25351,4.0,0.0,4.0,2.0,4.0,0.0,39.0,59,9,0,0,45,0
15133,4.0,2.0,3.0,0.0,0.0,1.0,39.0,42,11,0,0,40,1
31436,4.0,0.0,1.0,4.0,4.0,0.0,4.0,38,10,0,0,40,0
4200,7.0,2.0,8.0,5.0,2.0,0.0,39.0,46,9,0,0,40,0
27415,4.0,2.0,14.0,0.0,2.0,1.0,39.0,38,10,0,0,50,0
8081,4.0,2.0,4.0,0.0,4.0,1.0,39.0,48,6,0,0,45,1
33609,4.0,2.0,12.0,0.0,4.0,1.0,39.0,39,12,0,0,24,0
22542,4.0,2.0,3.0,0.0,4.0,1.0,39.0,56,9,5013,0,40,0
22386,4.0,4.0,1.0,1.0,4.0,0.0,39.0,26,10,0,0,40,0
6840,0.0,4.0,0.0,4.0,4.0,0.0,26.0,32,3,0,0,45,0
14287,4.0,4.0,1.0,4.0,4.0,0.0,39.0,49,9,0,0,35,0
20849,7.0,2.0,8.0,5.0,4.0,0.0,39.0,31,8,0,0,40,0
9629,4.0,4.0,12.0,3.0,4.0,1.0,39.0,24,9,0,0,45,0
33910,4.0,4.0,1.0,4.0,4.0,0.0,39.0,23,9,0,0,40,0
16950,4.0,4.0,4.0,1.0,4.0,1.0,39.0,39,13,0,0,45,0
33145,0.0,2.0,0.0,0.0,4.0,1.0,39.0,47,4,0,0,10,0
2953,4.0,4.0,12.0,3.0,4.0,0.0,39.0,17,8,0,0,8,0
5150,4.0,4.0,1.0,3.0,4.0,1.0,39.0,24,9,0,0,40,0
13955,4.0,2.0,1.0,0.0,4.0,1.0,26.0,27,10,0,0,48,0
17190,4.0,2.0,14.0,0.0,4.0,1.0,39.0,50,9,0,0,40,1
10369,4.0,0.0,10.0,1.0,4.0,0.0,39.0,35,13,0,0,40,1
38569,7.0,4.0,7.0,1.0,4.0,1.0,39.0,24,13,0,0,35,0
20900,5.0,4.0,4.0,1.0,4.0,1.0,39.0,28,10,0,0,50,0
23151,4.0,0.0,6.0,1.0,4.0,0.0,5.0,62,4,0,0,40,0
26905,4.0,3.0,10.0,1.0,4.0,1.0,39.0,42,10,0,0,40,1
31990,4.0,2.0,8.0,0.0,4.0,1.0,39.0,23,13,0,0,20,0
11791,4.0,4.0,3.0,3.0,4.0,1.0,8.0,24,9,0,0,40,0
22236,4.0,5.0,8.0,4.0,4.0,0.0,26.0,41,9,0,0,40,0
28343,4.0,4.0,8.0,1.0,4.0,0.0,39.0,23,6,0,0,40,0
5876,4.0,2.0,3.0,0.0,4.0,1.0,39.0,71,4,0,0,40,1
22075,4.0,2.0,12.0,0.0,4.0,1.0,39.0,30,9,0,0,52,1
18318,4.0,4.0,10.0,3.0,4.0,0.0,39.0,23,12,2176,0,25,0
13301,2.0,2.0,11.0,0.0,4.0,1.0,39.0,28,10,0,0,40,0
36962,4.0,4.0,8.0,3.0,4.0,0.0,39.0,21,10,0,0,9,0
13875,2.0,6.0,10.0,1.0,4.0,0.0,39.0,63,13,4650,0,48,0
35096,6.0,2.0,4.0,0.0,4.0,1.0,39.0,44,9,0,1977,45,1
36172,4.0,2.0,12.0,0.0,4.0,1.0,39.0,38,10,0,1977,60,1
15865,4.0,0.0,10.0,4.0,4.0,0.0,39.0,43,14,0,2547,40,1
3116,0.0,2.0,0.0,0.0,4.0,1.0,39.0,40,14,0,0,60,1
13210,4.0,2.0,10.0,0.0,4.0,1.0,39.0,28,13,0,0,40,1
25002,6.0,2.0,5.0,0.0,4.0,1.0,39.0,81,4,0,0,21,0
10149,4.0,4.0,1.0,3.0,4.0,0.0,39.0,20,10,0,0,20,0
4385,4.0,6.0,8.0,4.0,4.0,0.0,39.0,57,6,0,0,40,0
2224,1.0,4.0,1.0,1.0,4.0,1.0,39.0,23,10,0,0,60,0
31271,4.0,0.0,12.0,1.0,4.0,1.0,39.0,60,14,0,0,50,0
4564,1.0,0.0,4.0,4.0,4.0,0.0,39.0,41,14,0,0,40,1
10120,4.0,4.0,7.0,3.0,4.0,1.0,39.0,22,9,0,0,40,0
16761,4.0,4.0,3.0,1.0,4.0,1.0,39.0,20,10,0,0,40,0
32647,4.0,0.0,12.0,3.0,4.0,1.0,39.0,41,11,0,0,50,0
38044,4.0,4.0,12.0,1.0,4.0,0.0,39.0,34,9,0,0,35,0
34386,0.0,2.0,0.0,0.0,4.0,1.0,39.0,63,10,0,0,15,0
5870,4.0,2.0,3.0,0.0,4.0,1.0,39.0,36,9,0,0,45,0
20750,5.0,2.0,4.0,0.0,4.0,1.0,39.0,47,10,4386,0,40,1
11347,4.0,4.0,3.0,3.0,4.0,1.0,39.0,26,9,0,0,40,0
27771,4.0,2.0,11.0,0.0,4.0,1.0,39.0,63,10,0,0,40,0
14614,4.0,4.0,8.0,3.0,4.0,0.0,39.0,21,10,0,0,25,0
27233,4.0,2.0,10.0,0.0,4.0,1.0,39.0,51,13,0,0,40,1
9757,1.0,4.0,10.0,1.0,4.0,0.0,39.0,23,13,0,0,15,0
18942,4.0,2.0,1.0,5.0,4.0,0.0,39.0,40,10,7298,0,40,1
21420,4.0,6.0,6.0,4.0,4.0,0.0,39.0,48,8,0,0,50,0
19161,4.0,2.0,10.0,0.0,1.0,1.0,0.0,40,16,0,0,45,1
36808,4.0,0.0,10.0,4.0,4.0,1.0,39.0,59,10,0,0,40,0
22485,4.0,2.0,7.0,0.0,4.0,1.0,39.0,58,9,0,0,40,0
14139,4.0,2.0,12.0,0.0,4.0,1.0,39.0,43,9,0,0,40,0
37383,4.0,2.0,3.0,0.0,1.0,1.0,0.0,41,13,0,0,40,1
18542,5.0,3.0,12.0,1.0,4.0,1.0,0.0,37,7,0,0,60,0
769,4.0,2.0,12.0,0.0,4.0,1.0,39.0,89,13,0,0,40,0
5247,4.0,5.0,3.0,4.0,2.0,1.0,39.0,32,9,0,0,40,0
31063,4.0,4.0,1.0,3.0,4.0,0.0,39.0,22,10,0,0,20,0
16347,4.0,4.0,7.0,1.0,4.0,1.0,26.0,22,3,0,0,30,0
26807,4.0,4.0,12.0,1.0,4.0,1.0,39.0,31,13,4101,0,50,0
11349,7.0,4.0,13.0,1.0,4.0,1.0,39.0,23,13,0,0,22,0
9858,4.0,4.0,1.0,1.0,4.0,0.0,39.0,28,13,0,0,45,0
23287,4.0,4.0,13.0,1.0,4.0,1.0,39.0,27,13,0,0,37,0
34832,0.0,4.0,0.0,3.0,4.0,0.0,39.0,24,5,0,0,30,0
33384,4.0,5.0,8.0,4.0,4.0,0.0,39.0,72,11,6723,0,25,0
32445,4.0,2.0,10.0,0.0,4.0,1.0,39.0,45,11,0,1902,40,1
5568,4.0,2.0,11.0,0.0,4.0,1.0,39.0,65,10,0,0,40,0
14567,4.0,4.0,6.0,3.0,2.0,1.0,39.0,21,7,0,0,40,0
5672,4.0,0.0,4.0,1.0,4.0,0.0,39.0,67,13,0,2206,5,0
16628,7.0,0.0,10.0,3.0,1.0,0.0,39.0,38,10,0,0,40,0
34791,4.0,4.0,4.0,1.0,4.0,0.0,39.0,32,13,0,0,40,0
11885,6.0,4.0,3.0,1.0,4.0,1.0,26.0,28,7,0,0,40,0
25259,4.0,0.0,10.0,4.0,4.0,0.0,39.0,51,10,0,0,40,0
2382,4.0,2.0,12.0,0.0,4.0,1.0,39.0,52,10,0,0,65,0
36445,4.0,2.0,4.0,0.0,2.0,1.0,39.0,44,13,0,0,40,1
24366,4.0,5.0,12.0,2.0,2.0,0.0,39.0,44,10,0,0,35,0
37965,4.0,2.0,14.0,0.0,4.0,1.0,39.0,51,11,0,0,99,1
25369,4.0,0.0,8.0,1.0,4.0,0.0,39.0,36,10,0,0,40,0
790,4.0,4.0,7.0,1.0,4.0,1.0,39.0,23,9,2174,0,40,0
32718,0.0,4.0,0.0,3.0,2.0,1.0,39.0,19,9,0,0,35,0
22975,2.0,0.0,1.0,4.0,2.0,0.0,39.0,45,10,0,0,40,0
13035,4.0,2.0,4.0,0.0,4.0,1.0,39.0,27,13,0,0,40,1
437,4.0,0.0,12.0,4.0,4.0,0.0,39.0,47,9,0,0,45,0
4727,1.0,2.0,4.0,0.0,1.0,1.0,39.0,51,13,0,0,40,1
15867,4.0,4.0,1.0,1.0,4.0,0.0,39.0,36,13,0,0,50,0
3999,4.0,4.0,12.0,1.0,4.0,1.0,33.0,27,9,0,0,40,0
2836,2.0,4.0,10.0,1.0,4.0,0.0,39.0,26,13,0,0,40,0
29141,4.0,2.0,4.0,0.0,4.0,1.0,39.0,25,9,0,0,75,0
15373,4.0,2.0,12.0,0.0,4.0,1.0,39.0,39,9,7298,0,50,1
11982,4.0,2.0,3.0,0.0,4.0,1.0,39.0,26,12,5013,0,50,0
30703,4.0,2.0,6.0,0.0,4.0,1.0,39.0,28,9,0,0,40,1
3847,4.0,0.0,4.0,1.0,4.0,0.0,39.0,49,9,0,1564,40,1
15555,4.0,2.0,13.0,0.0,4.0,1.0,39.0,34,11,0,0,40,0
30728,4.0,0.0,8.0,4.0,2.0,1.0,39.0,47,9,0,0,9,0
2138,4.0,4.0,12.0,3.0,4.0,1.0,39.0,21,10,0,0,35,0
26792,4.0,0.0,4.0,1.0,4.0,0.0,39.0,48,9,0,2258,40,1
32037,4.0,4.0,6.0,3.0,4.0,1.0,39.0,20,9,0,0,35,0
29727,4.0,4.0,3.0,3.0,4.0,0.0,39.0,19,9,0,0,40,0
15889,4.0,2.0,10.0,0.0,4.0,1.0,8.0,48,14,0,0,40,1
32748,4.0,2.0,8.0,0.0,1.0,1.0,0.0,31,10,0,1485,55,1
24123,4.0,2.0,14.0,0.0,4.0,1.0,39.0,52,9,0,0,66,1
747,4.0,2.0,7.0,0.0,0.0,1.0,26.0,32,3,0,0,40,0
22868,2.0,2.0,10.0,0.0,4.0,1.0,39.0,56,14,0,0,50,1
5588,4.0,5.0,8.0,4.0,4.0,0.0,39.0,37,10,0,0,40,0
34705,4.0,2.0,4.0,0.0,4.0,1.0,39.0,38,10,0,0,40,1
14723,4.0,4.0,11.0,3.0,4.0,1.0,39.0,19,10,0,0,30,0
16324,4.0,2.0,4.0,0.0,4.0,1.0,39.0,62,13,0,0,40,0
17842,4.0,2.0,3.0,0.0,4.0,1.0,39.0,47,9,0,0,45,0
12770,4.0,2.0,3.0,0.0,4.0,1.0,39.0,28,9,0,0,38,0
33469,4.0,0.0,12.0,1.0,4.0,0.0,39.0,27,11,0,0,40,0
4049,4.0,2.0,8.0,0.0,1.0,1.0,1.0,40,4,0,0,42,0
20261,4.0,2.0,13.0,0.0,4.0,1.0,39.0,46,13,0,0,40,0
15613,0.0,2.0,0.0,5.0,4.0,0.0,39.0,62,14,0,0,40,0
27205,4.0,5.0,1.0,1.0,4.0,1.0,39.0,29,10,0,0,40,0
8884,6.0,2.0,4.0,5.0,4.0,0.0,39.0,51,9,0,0,40,0
12698,4.0,4.0,6.0,3.0,4.0,1.0,39.0,18,7,0,0,16,0
883,2.0,4.0,10.0,1.0,4.0,0.0,39.0,27,13,0,0,35,0
38010,5.0,2.0,4.0,0.0,4.0,1.0,39.0,42,7,0,0,40,0
14754,0.0,0.0,0.0,1.0,4.0,0.0,39.0,67,5,2050,0,40,0
36835,4.0,2.0,3.0,0.0,4.0,1.0,39.0,42,9,0,0,40,1
10677,4.0,5.0,3.0,3.0,4.0,1.0,39.0,36,9,0,0,40,0
13071,7.0,2.0,3.0,0.0,4.0,1.0,39.0,34,6,0,0,40,1
35134,4.0,2.0,14.0,0.0,4.0,1.0,39.0,38,9,0,0,50,1
36409,4.0,4.0,10.0,1.0,4.0,1.0,39.0,30,13,0,0,60,0
37649,4.0,0.0,1.0,1.0,4.0,1.0,39.0,67,10,7978,0,35,0
13251,4.0,4.0,4.0,4.0,4.0,0.0,39.0,29,11,0,0,50,0
28280,6.0,2.0,3.0,0.0,4.0,1.0,39.0,46,9,0,0,48,1
100,4.0,4.0,8.0,1.0,4.0,1.0,39.0,33,9,0,0,40,0
37335,4.0,2.0,3.0,0.0,4.0,1.0,39.0,45,7,0,0,40,0
18793,4.0,4.0,1.0,1.0,2.0,0.0,39.0,28,12,0,0,38,0
21841,4.0,4.0,12.0,2.0,4.0,1.0,39.0,21,10,0,0,64,0
32232,2.0,2.0,3.0,0.0,4.0,1.0,39.0,42,10,0,0,40,1
15513,0.0,4.0,0.0,1.0,4.0,0.0,39.0,24,9,0,0,36,0
